m1 m2 m3 m4 m5 m6 m7 t1_timing_profile t2_timing_profile t3_timing_profile t4_timing_profile t5_timing_profile t6_timing_profile t7_timing_profile t8_timing_profile
12 7 -761.836 -770.846 -796.193 -883.46 -909.828 0.848648 0.993585 1.17606 11.0416 19.9019 29.3289 38.9928 49.0512
5 3 -714.489 -728.987 -646.486 -700.551 -707.088 51.8616 52.0098 52.1451 59.8946 66.7165 72.2959 76.8612 81.1329
12 17 -783.509 -794.247 -692.07 -738.37 -739.775 118.349 118.664 119.01 131.166 144.577 149.959 154.319 158.451
1 2 -735.997 -730.307 262081 -325.988 -429.385 228.014 228.514 228.899 235.586 240.136 269.781 274.16 276.63
10 5 -636.036 -720.62 -631.945 -728.141 -738.779 327.087 327.666 328.205 337.501 343.949 360.936 366.743 371.957
16 6 -735.393 -759.585 -645.845 -698.885 -710.721 640.188 641.092 642.223 649.334 655.444 663.01 667.203 671.091
5 6 -814.768 -843.647 -767.458 -777.803 -780.496 1625.32 1626.99 1628.94 1634.74 1639.54 1646.95 1652.81 1658.49
5 14 -871.162 -882.358 -636.908 -716.35 -787.879 2145.18 2147.09 2149.28 2161.67 2172.57 2189.59 2196.43 2203.91
5 16 -831.109 -871.759 228065 -279.628 -537.683 2532.62 2534.7 2537.16 2555.55 2572.05 2599.05 2604.18 2606.74
8 6 -602.74 -632.779 86708.2 -186.304 -370.528 6884.12 6887.67 6891.33 6899.34 6906.03 6932.48 6938.64 6940.87
6 14 -726.527 -758.964 -712.334 -787.618 -854.983 7732.35 7736.05 7740.37 7756.23 7770.03 7791.36 7802.12 7813.25
15 16 -866.277 -875.613 -682.155 -750.665 -747.477 8578.24 8582.19 8585.51 8599.69 8613.88 8621.4 8624.11 8626.72
13 5 -685.124 -679.819 -649.592 -653.119 -692.933 8804.93 8808.85 8813.31 8822.09 8828.65 8835.79 8839.53 8843.18
6 15 -698.415 -740.257 -802.208 -863.373 -871.864 9836.72 9840.92 9845.5 9857.17 9868.06 9876.29 9879.89 9883.52
6 1 -739.972 -762.904 -706.092 -723.896 -716.396 18.0145 18.2192 18.4116 26.1114 34.0053 46.804 54.8781 63.2312
6 5 -718.115 -810.928 -636.991 -695.333 -715.757 119.328 119.736 120.176 126.563 132.068 135.363 138.588 142.143
6 4 -682.994 -707.14 -721.495 -797.037 -783.615 151.53 151.952 152.445 159.429 164.22 168.354 172.036 175.525
18 16 -840.111 -817.21 -684.839 -701.495 -722.923 355.559 356.291 356.911 370.139 382.437 387.126 389.853 393.011
10 14 -846.152 -861.259 -760.556 -832.081 -831.547 561.853 562.75 563.539 576.775 589.352 594.556 598.463 602.264
3 11 -666.388 -735.613 -656.513 -766.527 -767.231 1588.71 1590.36 1591.77 1601.75 1609.27 1619.13 1626.16 1633.48
7 15 -737.037 -800.073 -530.268 -585.293 -592.088 4412.34 4415.12 4417.69 4430.34 4440.51 4445.38 4447.91 4450.54
6 10 -703.527 -717.315 73501.2 -453.415 -574.371 5253.11 5256.14 5258.68 5266.59 5273.52 5292.7 5296.2 5298.9
11 16 -796.419 -869.3 -634.682 -678.064 -707.859 7472.52 7476.3 7480.59 7491.14 7500.74 7510.13 7514.05 7518.11
6 25 -871.026 -913.212 -637.663 -737.107 -767.019 7570.63 7574.28 7578.57 7601.27 7626.04 7652.91 7665.14 7676.65
9 8 -759.509 -797.136 -708.619 -712.471 -711.494 8887.04 8891.04 8895.61 8904.33 8911.45 8918.33 8921.46 8924.53
12 4 -648.992 -654.437 -652.505 -647.874 -658.073 10.5078 10.75 11.0202 15.8313 19.4807 22.3794 25.2448 27.9154
11 15 -852.131 -851.634 -615.736 -704.117 -707.909 51.5601 51.8352 52.0847 64.4785 75.2838 82.2413 85.4419 88.4716
6 11 -758.196 -730.336 -707.372 -796.965 -802.648 215.38 215.937 216.356 226.304 234.318 237.714 240.952 243.966
13 10 -815.041 -824.945 -713.653 -905.898 -919.337 1173.91 1175.35 1176.78 1187.5 1196.77 1222.13 1231.31 1240.41
8 14 -763.69 -772.91 741958 564592 442240 3914.5 3917.15 3919.81 3931.89 3942.98 3983.79 4007.75 4036.88
6 2 -727.271 -731.111 -573.09 -705.233 -787.191 7400.12 7403.87 7408.15 7415.89 7421.82 7440.09 7445.14 7449.81
4 22 -749.888 -855.702 -661.693 -644.072 -630.349 8716.48 8720.5 8723.8 8738.43 8752.68 8759.44 8762.56 8765.63
13 9 -772.226 -784.074 -662.99 -701.716 -718.847 0.475283 0.646036 0.829487 15.0934 27.3838 39.2951 45.9906 52.3547
9 14 -729.548 -791.307 -740.029 -755.051 -749.22 204.239 204.818 205.38 217.515 226.665 230.697 233.547 236.42
6 2 -763.486 -781.892 -666.743 -689.033 -693.136 399.414 400.226 401.246 407.067 411.703 418.139 421.564 425.299
9 3 -634.978 -725.466 -504.957 -477.881 -429.99 475.809 476.66 477.557 482.932 487.491 490.951 493.39 496.062
9 10 -716.862 -785.436 -743.583 -828.914 -829.49 1288.6 1290.08 1291.34 1299.15 1304.94 1310.46 1315.25 1321.07
7 3 -799.442 -855.397 -737.081 -909.555 -918.628 2132.68 2134.64 2136.33 2142.16 2148.03 2152.44 2155.14 2157.73
14 6 -645.356 -673.071 -728.673 -796.578 -800.741 2810.24 2812.48 2814.42 2821.68 2828.73 2839.51 2844.96 2850.19
6 17 -881.133 -945.879 -748.926 -777.413 -805.789 6945.32 6948.84 6952.06 6966.98 6980.41 6994.73 7001.44 7007.79
13 13 -837.185 -840.95 -642.627 -673.472 -671.592 7040.28 7043.94 7046.83 7059.59 7070.98 7077.37 7081.07 7085.11
6 2 -723.388 -775.035 -680.583 -767.496 -778.295 9882.12 9886.44 9890.31 9896.64 9901.82 9912.71 9917.29 9922.01
15 14 -790.676 -761.908 -629.833 -654.352 -692.989 10003.7 10008 10011.8 10027.9 10042.4 10053.9 10059 10063.5
6 17 -785.971 -851.709 -610.009 -657.604 -739.961 3.29841 3.46417 3.65236 16.9402 29.255 32.2102 35.0562 38.2649
9 7 -710.463 -752.722 -696.116 -674.68 -719.264 802.401 803.691 805.159 813.494 820.783 826.612 830.926 834.856
12 14 -784.678 -763.542 -669.349 -802.714 -805.596 1525.91 1527.9 1529.57 1543.64 1555.38 1569.61 1578.09 1585.93
10 8 -610.135 -693.295 -616.727 -627.47 -655.351 2229.32 2231.17 2233.13 2240.43 2246.25 2251.49 2254.51 2257.77
12 13 -787.089 -810.758 149368 138456 -488.468 3334.9 3337.27 3339.73 3351.66 3364.52 3377.09 3383.61 3386.5
6 9 -777.994 -804.281 -689.555 -652.53 -652.015 3412.45 3414.8 3417.32 3426.78 3435.37 3440.17 3442.67 3445.63
15 10 -800.332 -787.791 -566.462 -660.047 -668.217 3817.03 3819.57 3822.1 3833.84 3844.78 3857.36 3862.23 3866.75
6 2 -693.715 -684.537 -631.006 -691.71 -693.399 4450.24 4453.03 4455.58 4462.56 4468.43 4473.91 4478.63 4483.68
12 21 -738.792 -833.675 -429.729 -437.166 -555.527 4618.29 4621.04 4623.76 4640.41 4655.23 4679.55 4682.18 4685.7
4 11 -787.142 -809.927 -724.252 -754.734 -772.538 4925.2 4928.11 4931.7 4944.99 4956.3 4962.15 4964.74 4967.92
7 9 -780.392 -794.684 -542.699 -648.633 -656.9 5808.7 5811.82 5814.89 5824.71 5832.41 5841.63 5846.09 5850.2
14 2 -728.141 -774.463 -688.995 -750.207 -820.764 6679.57 6682.93 6686.45 6694.28 6700.82 6708.46 6711.39 6714.49
17 20 -824.469 -867.744 -518.635 -685.336 -708.124 8027.38 8031.05 8035.05 8052.84 8071.52 8089.71 8096.24 8102.43
14 10 -780.664 -833.362 238853 -499.614 -663.025 8990.68 8994.69 8998.93 9008.68 9018.43 9048.33 9058.09 9063.41
6 14 -835.159 -835.808 25165.8 -525.98 -532.821 9242.37 9246.4 9251.21 9260.84 9268.85 9294.11 9297.14 9300.03
14 11 -787.296 -827.901 -324.015 -547.047 -653.879 9660.58 9664.72 9669.41 9683.25 9695.83 9728.51 9731.75 9735.74
13 6 -675.849 -693.189 -704.617 -778.574 -778.782 9764.25 9768.39 9772.5 9777.61 9782.33 9789.85 9793.79 9797.34
14 14 -841.314 -854.9 -723.483 -728.386 -720.477 18.9103 19.1385 19.4186 31.0194 42.2054 45.9279 49.9741 53.8074
9 2 -654.033 -660.345 -640.273 -726.352 -737.47 716.927 718.289 719.457 725.636 731.498 738.412 742.163 746.065
6 10 -720.954 -726.231 -716.925 -750.194 -802.8 1172.47 1174.09 1175.94 1186.91 1194.89 1202.25 1205.59 1208.73
10 16 -757.954 -869.222 -776.007 -1028.94 -1080.42 3502.82 3505.27 3508.31 3525.83 3542.81 3587.48 3614.12 3641.77
7 16 -749.242 -764.1 -599.239 -617.825 -656.798 6163.23 6166.42 6170.2 6185.74 6200.14 6207.67 6211.27 6214.55
7 10 -730.599 -746.218 -615.776 -630.083 -686.479 7281.67 7285.33 7288.27 7296.99 7303.85 7313.28 7317.74 7322.07
11 19 -891.878 -903.53 -736.623 -819.41 -824.508 0.0005356 0.142284 0.295724 17.9138 33.2535 51.3335 67.8195 84.4211
16 16 -816.791 -882.767 -754.912 -766.511 -763.471 85.2047 85.3669 85.5388 97.8643 109.121 112.568 116.296 119.633
7 4 -700.076 -721.234 -644.283 -661.951 -664.21 122.344 122.526 122.713 129.914 134.28 146.361 157.654 168.491
15 10 -820.935 -821.66 -747.267 -732.662 -820.208 242.266 242.73 243.14 253.942 262.015 284.532 305.918 326.641
9 8 -777.183 -778.06 -652.854 -671.098 -674.416 359.182 359.732 360.307 367.981 374.058 377.332 380.144 382.968
9 14 -784.679 -798.798 150433 -575.698 -608.109 532.754 533.418 534.232 548.256 559.97 575.574 579.831 582.942
6 13 -874.75 -891.149 417553 904.553 -444.117 807.182 808.151 808.939 821.318 832.59 851.224 860.068 862.401
1 20 -713.261 -748.585 60084 -577.821 -609.303 1416.08 1417.48 1418.82 1433.43 1446.2 1477.78 1485.18 1490.62
12 6 -703.658 -717.198 -653.589 -693.656 -664.978 1581.61 1583.07 1584.6 1589.37 1593.19 1598.25 1602.02 1605.84
16 10 -775.112 -789.48 -284.305 -567.605 -641.013 4186.18 4188.88 4191.04 4201.37 4208.06 4236.78 4240.95 4245.22
11 2 -659.93 -724.376 -646.91 -662.546 -662.979 7520.95 7524.57 7528.25 7534.06 7538.49 7544.76 7547.53 7550.24
8 12 -747.721 -748.238 3827.52 -284.85 -288.758 8762.19 8766.13 8771.05 8780.52 8788.53 8811.62 8813.71 8815.71
12 2 -705.011 -688.415 -721.887 -831.187 -820.221 9845.64 9849.82 9854.11 9861.4 9866.72 9879.67 9887.3 9894.86
14 12 -733.585 -720.098 6392.98 -579.522 -584.59 9903.48 9907.77 9912.16 9924.9 9935.82 9970.99 9973.77 9976.24
9 10 -810.102 -848.083 -772.399 -923.88 -974.718 3.73241 3.89719 4.06831 16.4963 27.8162 67.3581 96.7147 123.744
10 17 -877.131 -877.177 -709.022 -744.182 -811.687 132.972 133.259 133.546 150.345 167.193 181.665 194.538 207.58
14 6 -756.52 -787.436 -683.995 -696.257 -722.943 708.658 709.735 710.924 719.851 727.695 731.061 733.84 736.593
17 11 -748.979 -815.948 -756.59 -802.673 -800.784 4109.32 4113.12 4117.49 4127.57 4136.4 4145.55 4150.32 4154.72
9 7 -717.882 -759.189 -755.663 -774.47 -779.838 4503.02 4506.02 4509.53 4516.5 4522.15 4529.16 4533.02 4536.59
16 20 -845.892 -865.711 -648.448 -635.394 -628.522 4886.5 4890.3 4894.61 4912.4 4928.9 4936.38 4939.58 4942.61
12 1 -686.179 -708.691 292823 4165.85 -636.432 6759.21 6764.35 6769.81 6775.93 6780.81 6819.08 6839.17 6843.3
13 16 -887.134 -920.917 15204.6 45687.8 -626.613 9709.36 9714.33 9719.38 9734.05 9747.23 9789.38 9809.92 9816.83
14 10 -720.494 -740.637 -784.599 -807.96 -854.052 506.128 507.062 508.138 517.709 526.08 541.328 549.945 558.95
11 1 -669.785 -729.217 -673.62 -790.805 -773.82 1714.6 1716.36 1718.05 1722.79 1726.39 1733.87 1739.76 1745.19
8 13 -818.665 -838.956 -742.047 -759.029 -803.544 2734.78 2736.93 2738.79 2749.85 2761.57 2767.61 2771.66 2775.88
5 2 -706.986 -772.349 -590.023 -668.876 -674.331 4568.06 4570.95 4573.76 4580.76 4587.54 4593.68 4596.61 4599.4
13 8 -784.763 -808.932 -585.709 -596.6 -599.431 5574.77 5577.95 5581.55 5590.22 5598.06 5606.27 5609.92 5613.32
15 3 -748.071 -741.757 -571.085 -571.485 -572.293 5823.46 5826.79 5830.42 5835.19 5839.14 5844.57 5847.24 5849.52
7 2 -657.004 -764.262 -637.954 -716.795 -761.128 7491.65 7495.33 7498.69 7503.36 7507.58 7513.5 7516.41 7519.99
10 1 -664.284 -674.208 -720.407 -736.042 -727.422 8380.98 8384.92 8388.51 8393.86 8398.16 8411.75 8416.42 8421.35
9 10 -800.883 -841.935 -779.033 -832.785 -841.497 0.366784 0.510526 0.660367 12.6356 22.9152 37.7061 52.0067 66.2097
12 3 -787.368 -796.391 -656.154 -668.164 -678.219 114.41 114.735 115.092 122.669 130.112 133.274 136.052 138.567
15 12 -747.423 -763.294 -633.218 -732.465 -775.772 257.177 257.863 258.713 272.251 284.878 288.407 292.335 296.518
15 22 -857.059 -876.151 -698.288 -653.287 -666.048 662.847 663.861 665.082 683.507 699.383 705.16 708.674 711.767
11 6 -712.972 -712.003 -685.326 -724.275 -777.688 1972.84 1974.63 1976.17 1984.84 1990.83 1997.13 2002.7 2007.63
7 5 -789.263 -792.314 -708.623 -759.99 -782.216 3865.1 3867.75 3869.94 3875.49 3880 3890.2 3897.7 3905.49
13 9 -782.874 -761.47 -689.857 -690.454 -690.102 3978.27 3981.3 3984.53 3992.33 3999.39 4014.79 4018.26 4021.16
7 8 -852.581 -844.688 -756.942 -780.028 -780.988 4348.55 4351.19 4355 4364.57 4374.22 4384.59 4390.84 4397.28
15 19 -763.702 -794.728 -623.372 -664.248 -667.996 6376.43 6380.3 6384.56 6403.83 6421.92 6437.82 6441 6444.15
8 19 -804.652 -1061.03 -809.072 -825.475 -858.927 7650.72 7654.93 7659.3 7675.52 7690.9 7708.57 7715.63 7723.16
6 10 -770.99 -892.813 -676.15 -679.847 -682.962 21.853 22.0888 22.3195 32.494 41.8908 45.1241 48.1768 51.3714
12 6 -696.364 -769.373 -658.267 -681.884 -684.059 211.57 212.172 212.716 219.949 225.28 229.895 233.391 236.728
15 7 -817.172 -837.498 -787.794 -831.052 -835.398 605.503 606.636 607.597 617.703 625.254 642.304 654.82 667.029
7 4 -755.563 -755.091 57557.8 -275.301 -416.104 1788.08 1790.07 1792.07 1797.63 1801.84 1823.15 1826.87 1828.84
6 1 -649.065 -755.886 -530.963 -592.8 -671.039 1864.79 1866.61 1868.1 1874.45 1880.1 1888.38 1892.01 1895.23
8 10 -573.869 -710.948 -540.26 -638.859 -797.073 2298.65 2300.94 2302.97 2313.69 2322.86 2340.79 2344.22 2347.86
15 5 -694.372 -695.977 -647.939 -645.661 -648.378 2691.25 2693.69 2697.28 2705.1 2711.26 2717.33 2721.04 2725.24
8 9 -849.535 -854.11 -636.362 -708.229 -698.855 3859.7 3862.47 3865.42 3875.24 3883.49 3889.17 3892 3894.18
9 1 -531.74 -733.553 -784.336 -849.524 -842.511 5087 5090.4 5094.07 5099.81 5104.26 5119.44 5126.5 5133.9
12 10 -649.05 -651.114 -631.885 -634.069 -631.42 5509.7 5512.72 5515.61 5524.6 5532.07 5537.77 5540.34 5543.13
17 19 -840.149 -826.65 -243.205 125219 -578.978 5902.12 5905.34 5908.55 5922.44 5935.4 5951.24 5964.47 5967.96
17 8 -652.302 -768.712 600087 -481.183 -618.318 323.667 324.593 325.347 335.118 343.2 364.456 374.072 377.763
14 9 -758.716 -831.785 -675.945 -644.073 -641.045 416.981 417.929 418.928 428.918 437.233 442.962 447.252 451.288
10 10 -668.771 -719.835 -622.561 -872.175 -922.706 659.643 660.863 661.832 671.931 680.352 700.882 708.276 715.312
7 18 -680.865 -764.981 -799.794 -875.768 -890.053 828.896 830.173 831.489 847.638 860.797 881.042 887.34 893.592
6 6 -678.896 -736.406 324.837 -674.725 -672.646 1178.19 1179.66 1181.39 1191.53 1199.64 1213.9 1216.22 1218.7
9 2 -642.015 -661.784 -728.512 -711.847 -720.806 1954.85 1956.63 1958.01 1963.74 1967.68 1980.97 1988.05 1994.83
9 6 -807.814 -818.066 -576.071 -577.174 -582.472 2546.57 2548.86 2551.31 2562.38 2571.92 2577.84 2580.72 2583.81
6 12 -708.433 -748.376 -635.191 -686.165 -693.813 4857.77 4860.64 4863.89 4878.31 4890.82 4897.73 4900.53 4903.91
15 5 -622.057 -668.187 -664.414 -673.318 -675.218 7088.86 7092.49 7096.66 7103.04 7108.24 7118.2 7121.42 7124.74
14 1 -677.133 -701.624 -711.952 -795.58 -780.751 7171.4 7175.09 7179.49 7185.87 7190.61 7197.06 7199.58 7201.97
10 10 -713.656 -757.556 -659.656 -679.456 -673.971 0.000521917 0.130666 0.26074 11.9688 22.396 26.1783 29.6723 33.223
6 9 -780.933 -854.205 -533.999 -638.98 -672.636 33.707 33.8397 33.9863 44.3804 53.1866 58.0183 63.1792 68.1573
13 8 -789.79 -788.373 -716.224 -756.909 -774.424 70.0271 70.1917 70.3451 76.7062 82.2866 89.4222 95.2747 100.841
14 4 -651.395 -722.72 -505.451 -566.784 -620.491 383.065 383.831 384.776 391.915 398.248 408.118 411.315 415.236
8 15 -714.913 -755.221 -632.983 -657.127 -645.1 673.817 674.864 675.74 687.671 696.856 700.874 703.569 705.959
14 1 -812.757 -842.347 -648.625 -653.658 -655.939 2892.71 2894.87 2897.16 2904.32 2910.23 2915.29 2918.02 2920.78
5 12 -731.766 -764.631 -519.04 -611.614 -610.352 3287.6 3289.92 3292.95 3305.81 3316.65 3322.6 3325.79 3328.86
13 9 -757.131 -830.381 -699.16 -750.691 -714.446 6694.05 6697.46 6701.72 6713.92 6723.18 6730.64 6733.6 6736.31
11 16 -813.133 -829.77 174932 -424.391 -451.903 7642.13 7645.86 7650.03 7661.68 7672.38 7696.74 7700.28 7703.02
15 9 -752.994 -777.663 -736.906 -729.132 -724.332 9021.42 9025.46 9029.82 9040.42 9049.67 9055.85 9058.73 9061.47
13 1 -700.265 -686.129 -588.978 -685.261 -689.558 9351.93 9356.12 9360.21 9365.45 9369.63 9385.94 9388.97 9391.71
7 12 -801.313 -823.749 -650.179 -661.97 -665.939 260.381 261.248 262.018 272.605 281.878 285.452 288.036 290.688
17 10 -841.847 -873.216 -467.302 -580.904 -596.235 503.341 504.466 505.773 516.184 526.789 541.702 545.27 548.963
12 7 -718.317 -756.912 244021 -593.935 -611.502 2614.37 2616.5 2619.01 2628.05 2635.85 2686.66 2695.9 2700.26
9 15 -766.613 -786.101 -851.166 -861.988 -867.752 3094.17 3096.47 3099.45 3110.89 3121.08 3130.61 3137.75 3144.73
6 4 -842.149 -859.777 -495.095 -509.7 -533.994 3295.12 3297.4 3299.64 3306.28 3311.19 3328.2 3330.91 3333.56
6 20 -788.815 -861.782 -757.406 -835.614 -880.029 5459.96 5463.08 5465.88 5486.64 5505.36 5512.24 5515.73 5519.74
7 10 -737.976 -734.488 -580.155 -602.139 -608.378 7312.69 7316.3 7319.8 7329.11 7336.99 7343.88 7347.02 7350.13
6 4 -652.287 -696.116 -616.7 -639.235 -694.387 8921.5 8925.54 8929.64 8935.92 8941.3 8950.09 8953.21 8956.51
7 2 -664.609 -687.719 159220 -607.533 -632.053 383.276 384.238 385.03 390.516 395.511 440.05 444.036 447.297
8 13 -845.767 -866.433 -682.859 -695.246 -725.186 534.773 535.821 536.676 548.399 559.107 564.33 568.126 571.847
16 2 -652.454 -712.74 -630.231 -635.681 -635.119 1407.82 1409.54 1411.35 1417.32 1421.47 1425.17 1427.81 1430.8
12 10 -850.016 -828.201 348884 12843.2 -633.592 1690.04 1691.92 1693.62 1704.25 1713.16 1739.23 1751.77 1757.04
6 11 -833.822 -835.189 -591.193 -704.984 -727.016 2089.27 2091.15 2092.96 2103.73 2113.12 2129.1 2139.87 2150.93
6 2 -603.292 -667.691 -717.13 -725.612 -726.003 2518.82 2521 2523.52 2528.37 2532.21 2537.63 2541.63 2545.31
8 24 -846.412 -895.969 -747.32 -742.789 -741.982 3224.62 3226.94 3228.97 3244.77 3259.53 3266.32 3270.9 3275
12 1 -734.394 -792.064 -635.305 -662.219 -662.184 3300.68 3303.04 3305.48 3311.76 3317.09 3323.52 3326.93 3330.56
8 11 -758.715 -776.606 -706.242 -772.409 -792.729 3582.64 3585.1 3587.58 3600.08 3611.93 3620.66 3627.19 3633.76
13 15 -842.523 -923.024 -781.356 -791.066 -789.927 5218.43 5221.4 5224.52 5238.12 5250.57 5256.39 5259.09 5261.43
16 11 -757.109 -831.738 -573.356 -611.706 -766.572 0.957895 1.08358 1.21099 11.4048 19.5856 29.6168 39.4258 51.5136
6 13 -758.946 -839.583 -292.015 -666.8 -613.804 169.502 170.001 170.45 184.487 197.506 216.886 219.733 223.459
7 15 -792.26 -800.453 14575 -352.04 -541.362 675.78 677.015 678.312 695.284 709.281 748.902 756.186 759.371
13 16 -787.358 -800.516 -456.407 -604.312 -616.01 931.438 932.782 934.34 947.574 959.823 988.367 991.991 995.497
6 11 -707.259 -777.902 -646.66 -655.373 -652.195 1192.67 1194.15 1196.32 1205.16 1212.66 1218.26 1222.14 1226.37
9 6 -667.047 -701.716 129914 -577.609 -659.914 4629.9 4632.64 4635.22 4643.28 4649.97 4681.21 4685.55 4689
13 2 -594.117 -631.09 94678.6 -366.718 -459.782 5826.43 5829.63 5832.64 5837.81 5842.05 5877.77 5881.74 5884.46
15 2 -644.282 -697.823 96695.2 -555.69 -602.766 77.848 78.238 78.5371 85.4678 91.2583 108.482 112.871 117.891
6 9 -716.479 -774.375 -664.106 -687.808 -760.977 269.376 270.037 270.877 278.63 285.185 302.098 309.686 318.076
13 10 -727.978 -786.774 -752.476 -767.235 -801.781 1082.97 1084.57 1086.42 1096.17 1105.31 1110.88 1114.44 1117.92
11 10 -697.403 -702.31 -772.209 -764.821 -759.314 1842.54 1844.24 1845.66 1860.15 1872.85 1877.46 1880.32 1883.35
10 9 -727.981 -777.436 -580.936 -577.533 -578.495 1892.21 1894 1895.68 1905.12 1913.88 1919.03 1922.43 1925.6
7 13 -847.941 -823.75 11662.5 -473.518 -466.067 2042.25 2044.09 2046.2 2057.48 2066.96 2107.14 2109.88 2111.77
12 19 -793.761 -837.868 -489.639 -532.015 -542.438 2810.76 2812.89 2815.27 2831.69 2846.08 2852.77 2856.67 2860.13
18 13 -767.664 -841.017 -694.646 -775.481 -783.461 3140.77 3142.98 3145.25 3158.38 3172.01 3184.37 3190.28 3196.09
11 12 -805.47 -844.62 350390 -598.626 -710.588 3270.14 3272.5 3274.73 3284.8 3293.95 3331.45 3341.41 3346.73
7 12 -780.946 -863.045 -680.414 -758.956 -793.994 3924.1 3926.86 3929.86 3942.24 3953.56 3959.81 3963.46 3966.97
15 14 -728.232 -729.374 -609.078 -656.616 -685.644 7141.56 7145.14 7148.54 7162.03 7173.78 7180.77 7184.21 7187.99
9 11 -698.462 -755.466 -657.838 -706.872 -711.613 9360.68 9364.79 9369.14 9377.52 9385.46 9398.46 9402.64 9406.67
10 8 -775.149 -771.411 414295 -291.164 -571.191 5.50487 5.65421 5.8021 16.0779 25.7168 44.3167 58.985 61.9452
3 1 -626.759 -616.175 -754.882 -749.579 -752.017 756.699 757.882 758.969 764.055 767.663 772.737 775.989 779.487
8 3 -710.845 -732.708 -617.071 -666.189 -702.774 2904.73 2906.95 2909.08 2913.77 2917.18 2923.05 2926.47 2929.81
7 11 -794.888 -773.76 -697.434 -728.358 -746.114 2994.46 2996.81 2999.06 3009.41 3018.06 3022.98 3025.33 3027.77
8 6 -850.949 -880.825 162370 -383.438 -494.434 4190.39 4193.13 4196.19 4204.36 4211.5 4239.85 4244.56 4246.75
10 14 -825.06 -813.997 -535.635 -553.933 -540.359 4420.43 4423.28 4425.73 4439.23 4451.11 4455.93 4458.52 4460.96
7 2 -680.302 -743.963 -683.747 -729.64 -742.456 4574.55 4577.34 4580.71 4586.15 4590.87 4599.46 4604.65 4609.7
12 13 -804.382 -807.874 -683.644 -692.042 -696.252 5731.4 5734.59 5737.81 5747.31 5755.71 5763.61 5766.95 5770.65
12 3 -673.762 -764.782 -893.047 -899.849 -908.43 6022.26 6025.6 6028.96 6034.46 6039.18 6057.89 6072.82 6088.05
16 2 -654.436 -713.904 305771 -493.225 -595.133 8923.58 8927.56 8931.99 8938.81 8943.64 8961.73 8966.72 8970.25
19 2 -635.845 -682.785 -489.134 -798.763 -811.572 8974.4 8978.5 8983.13 8989.45 8993.8 9016.23 9024.89 9032.6
11 2 -692.031 -732.265 -681.713 -694.222 -703.827 1071.58 1073.33 1074.69 1082.12 1087.94 1092.69 1096.1 1099.34
13 10 -758.172 -780.945 -534.736 -562.599 -618.896 2114.4 2117.11 2119.62 2131.34 2142.01 2147.74 2150.81 2154.37
7 6 -753.807 -773.639 278619 -708.634 -722.529 7611.84 7616.18 7620.35 7627.44 7633.89 7678.02 7687.25 7690.64
6 1 -623.137 -701.997 -825.172 -867.261 -872.236 11.7374 11.9277 12.0984 18.3878 22.8404 30.1745 38.4306 46.2888
8 1 -786.947 -804.055 -625.189 -698.497 -727.097 53.3903 53.6287 53.8355 61.2423 67.4564 72.9674 77.3236 81.3472
17 17 -771.855 -867.478 -579.902 -672.251 -680.19 323.65 324.349 325.221 338.412 351.726 357.336 361.767 365.975
15 3 -740.364 -747.303 -694.458 -888.511 -893.764 1290.35 1291.82 1293.53 1299.65 1304.44 1307.97 1310.9 1313.95
15 10 -751.476 -794.374 -784.456 -969.616 -1014.27 1334.51 1336.07 1337.57 1349.28 1360.15 1393.68 1418.14 1440.7
